ojibwe,english,fst_readings,speaker
Gichi-baapi gaa-kiizhaajimod.,He had a big laugh after he told the story.,"[{'word_form': 'gichi-baapi', 'fst_analyses': ['gichi-baapi+VAI+Ind+Pos+Neu+3SgProxSubj', 'PVLex/gichi+baapi+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'gaa-kiizhaajimod', 'fst_analyses': ['PVTense/gii+giizhaajimo+VAI+Pcp+Pos+Neu+3SgProxSubj+3SgProxHead']}, {'word_form': '.', 'fst_analyses': []}]",nj
Moozhwaagan gigiishkizhigaagen.,You use scissors to cut something.,"[{'word_form': 'moozhwaagan', 'fst_analyses': ['moozhwaagan+NI+Sg']}, {'word_form': 'gigiishkizhigaagen', 'fst_analyses': ['giishkizhigaagen+VAIO+Ind+Pos+Neu+2SgSubj+0SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Wegonen gaa-kiishkizhigaageyan gii-giishkizhaman bashkwegin.,What did you cut with when you cut the hide.,"[{'word_form': 'wegonen', 'fst_analyses': ['wegonen+PRONInter+NI+Sg']}, {'word_form': 'gaa-kiishkizhigaageyan', 'fst_analyses': []}, {'word_form': 'gii-giishkizhaman', 'fst_analyses': ['PVTense/gii+giishkizhan+VTI+Cnj+Pos+Neu+2SgSubj+0PlObj', 'PVTense/gii+giishkizhan+VTI+Cnj+Pos+Neu+2SgSubj+0SgObj']}, {'word_form': 'bashkwegin', 'fst_analyses': ['bashkwegin+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aazha gikendaagwad.,It's already known.,"[{'word_form': 'aazha', 'fst_analyses': ['aazha+ADVTmp']}, {'word_form': 'gikendaagwad', 'fst_analyses': ['gikendaagwad+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Baamaa bengobagaag giga-andawawinzomin; onzaam nibiiwibagaa 'owapii.,We'll go pick berries after the leaves are dry. They are too wet now.,"[{'word_form': 'baamaa', 'fst_analyses': ['baamaa+ADVTmp']}, {'word_form': 'bengobagaag', 'fst_analyses': ['bengobagaa+VII+Cnj+Pos+Neu+0SgSubj', 'bengobagaa+VII+Cnj+Pos+Neu+0PlSubj']}, {'word_form': 'giga-andawawinzomin;', 'fst_analyses': []}, {'word_form': 'onzaam', 'fst_analyses': ['onzaam+ADVQnt']}, {'word_form': 'nibiiwibagaa', 'fst_analyses': ['nibiiwibagaa+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': ""'owapii"", 'fst_analyses': [""'owapii+ADVTmp""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Dan owiijiiwaa' gaa-andawawinzonid.,Dan goes with the berry pickers.,"[{'word_form': 'dan', 'fst_analyses': []}, {'word_form': ""owiijiiwaa'"", 'fst_analyses': ['wiijiiw+VTA+Ind+Pos+Neu+3SgProxSubj+3PlObvObj']}, {'word_form': 'gaa-andawawinzonid', 'fst_analyses': ['PVSub/gaa+andawawinzo+VAI+Cnj+Pos+Neu+3PlObvSubj', 'PVSub/gaa+andawawinzo+VAI+Cnj+Pos+Neu+3SgObvSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Zhebaa gii-pimi-zaagidawa'owag gaa-andawawinzowaad.,The berry pickers paddled out of the river this morning.,"[{'word_form': 'zhebaa', 'fst_analyses': ['zhebaa+ADVTmp']}, {'word_form': ""gii-pimi-zaagidawa'owag"", 'fst_analyses': [""PVTense/gii+PVDir/bimi+zaagidawa'o+VAI+Ind+Pos+Neu+3PlProxSubj""]}, {'word_form': 'gaa-andawawinzowaad', 'fst_analyses': ['PVSub/gaa+andawawinzo+VAI+Cnj+Pos+Neu+3PlProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ningiishka'ise gabe-dagwaagi.,I cut firewood all fall.,"[{'word_form': ""ningiishka'ise"", 'fst_analyses': [""giishka'ise+VAI+Ind+Pos+Neu+1SgSubj""]}, {'word_form': 'gabe-dagwaagi', 'fst_analyses': ['PVLex/gabe+dagwaagin+VII+Ind+Pos+Neu+0SgSubj', 'gabe-dagwaagi+ADVTmp']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gabe-dagwaagi ningiishka’ise.,I cut firewood all fall.,"[{'word_form': 'gabe-dagwaagi', 'fst_analyses': ['PVLex/gabe+dagwaagin+VII+Ind+Pos+Neu+0SgSubj', 'gabe-dagwaagi+ADVTmp']}, {'word_form': 'ningiishka’ise', 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
Onzaam da-aako-zhiiwizi niibiwa atooyan ziinzibaakwad.,It will be extremely sweet if you put a lot of sugar on it.,"[{'word_form': 'onzaam', 'fst_analyses': ['onzaam+ADVQnt']}, {'word_form': 'da-aako-zhiiwizi', 'fst_analyses': ['PVTense/ga+PVLex/aako+zhiiwizi+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'niibiwa', 'fst_analyses': ['niibiwa+ADVQnt']}, {'word_form': 'atooyan', 'fst_analyses': ['atoon+VTI+Cnj+Pos+Neu+2SgSubj+0PlObj', 'atoon+VTI+Cnj+Pos+Neu+2SgSubj+0SgObj']}, {'word_form': 'ziinzibaakwad', 'fst_analyses': ['ziinzibaakwad+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Jiigi-ziibi dananjige amik.,A beaver eats by the river.,"[{'word_form': 'jiigi-ziibi', 'fst_analyses': ['PNLex/jiigi+ziibi+NI+Sg', 'jiigi-ziibi+ADVLoc']}, {'word_form': 'dananjige', 'fst_analyses': ['dananjige+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'amik', 'fst_analyses': ['amik+NA+ProxSg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ozhiga'igaazo mitig.,A tree is being tapped.,"[{'word_form': ""ozhiga'igaazo"", 'fst_analyses': [""ozhiga'igaazo+VAI+Ind+Pos+Neu+3SgProxSubj""]}, {'word_form': 'mitig', 'fst_analyses': ['mitig+NA+ProxSg', 'mitig+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Baamaa waabang giga-bi-naazikawin.,Wait until tomorrow  and I'll come and get you then.,"[{'word_form': 'baamaa', 'fst_analyses': ['baamaa+ADVTmp']}, {'word_form': 'waabang', 'fst_analyses': ['waaban+VII+Cnj+Pos+Neu+0SgSubj', 'waaban+VII+Cnj+Pos+Neu+0PlSubj']}, {'word_form': 'giga-bi-naazikawin', 'fst_analyses': ['PVTense/ga+PVDir/bi+naazikaw+VTA+Ind+Pos+Neu+1SgSubj+2SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gibi-naazikawin.,I'm coming to get you.,"[{'word_form': 'gibi-naazikawin', 'fst_analyses': ['PVDir/bi+naazikaw+VTA+Ind+Pos+Neu+1SgSubj+2SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Midaaso-diba'iganeyaag giwii-pi-naazikawin.,I am coming to get you at 10 o'clock.,"[{'word_form': ""midaaso-diba'iganeyaag"", 'fst_analyses': [""PVQnt/midaaso+diba'iganeyaa+VII+Cnj+Pos+Neu+0SgSubj"", ""midaaso-diba'iganeyaa+VII+Cnj+Pos+Neu+0SgSubj"", ""PVQnt/midaaso+diba'iganeyaa+VII+Cnj+Pos+Neu+0PlSubj"", ""midaaso-diba'iganeyaa+VII+Cnj+Pos+Neu+0PlSubj""]}, {'word_form': 'giwii-pi-naazikawin', 'fst_analyses': ['PVTense/wii+PVDir/bi+naazikaw+VTA+Ind+Pos+Neu+1SgSubj+2SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Niwii'-agwaa'oodoon nimbawa'amowin; onzaam mooshkine ninjiimaan.,I'm going to take my load of rice ashore because my canoe is too full.,"[{'word_form': ""niwii'-agwaa'oodoon"", 'fst_analyses': [""PVTense/wii'+agwaa'oodoon+VTI+Ind+Pos+Neu+1SgSubj+0SgObj""]}, {'word_form': ""nimbawa'amowin;"", 'fst_analyses': []}, {'word_form': 'onzaam', 'fst_analyses': ['onzaam+ADVQnt']}, {'word_form': 'mooshkine', 'fst_analyses': ['mooshkine+VAI+Ind+Pos+Neu+3SgProxSubj', 'mooshkine+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': 'ninjiimaan', 'fst_analyses': ['jiimaan+NI+Sg+1SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ganabaj wiiba da-bwaanawi'o nimishoomis. Mashkikiiwininiwan odigoon okanaapined.,I think my grandfather won't be able (to walk) soon. The doctor told him he has arthritis.,"[{'word_form': 'ganabaj', 'fst_analyses': ['ganabaj+ADVMan']}, {'word_form': 'wiiba', 'fst_analyses': ['wiiba+ADVTmp']}, {'word_form': ""da-bwaanawi'o"", 'fst_analyses': [""PVTense/ga+bwaanawi'o+VAI+Ind+Pos+Neu+3SgProxSubj""]}, {'word_form': 'nimishoomis', 'fst_analyses': ['mishoomis+NAD+ProxSg+1SgPoss']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'mashkikiiwininiwan', 'fst_analyses': ['mashkikiiwinini+NA+ObvPl', 'mashkikiiwinini+NA+ObvSg']}, {'word_form': 'odigoon', 'fst_analyses': ['izhi+VTA+Ind+Pos+Neu+3PlObvSubj+3SgProxObj', 'izhi+VTA+Ind+Pos+Neu+3SgObvSubj+3SgProxObj']}, {'word_form': 'okanaapined', 'fst_analyses': ['okanaapine+VAI+Cnj+Pos+Neu+3SgProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aaniin gaa'-inapinad waawaashkeshi gaa-gii'-agoonad. Gigii-piskaabiiginaan ina zhinoodaagan.,How did you tie the deer you hung? Did you make a loop in the rope [so it will come down easily]?,"[{'word_form': 'aaniin', 'fst_analyses': ['aaniin+PCInterj', 'aaniin+ADVInter']}, {'word_form': ""gaa'-inapinad"", 'fst_analyses': []}, {'word_form': 'waawaashkeshi', 'fst_analyses': ['waawaashkeshi+NA+ProxSg']}, {'word_form': ""gaa-gii'-agoonad"", 'fst_analyses': [""PVSub/gaa+PVTense/gii'+agoozh+VTA+Cnj+Pos+Neu+2SgSubj+3SgProxObj""]}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'gigii-piskaabiiginaan', 'fst_analyses': ['PVTense/gii+biskaabiiginan+VTI+Ind+Pos+Neu+2SgSubj+0SgObj']}, {'word_form': 'ina', 'fst_analyses': ['ina+PCDisc']}, {'word_form': 'zhinoodaagan', 'fst_analyses': ['zhinoodaagan+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ningiziibiiginaanan onaaganan jibwaa-agwaakadodeg wiisiniwin.,I'm washing the dishes before the food sticks to them.,"[{'word_form': 'ningiziibiiginaanan', 'fst_analyses': ['giziibiiginan+VTI+Ind+Pos+Neu+1SgSubj+0PlObj']}, {'word_form': 'onaaganan', 'fst_analyses': ['onaagan+NI+Pl']}, {'word_form': 'jibwaa-agwaakadodeg', 'fst_analyses': []}, {'word_form': 'wiisiniwin', 'fst_analyses': ['wiisiniwin+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Wiinaabikadoon gidoonaaganan. Gidaa-giziibiiginaanin.,Your dishes are dirty. We should wash them.,"[{'word_form': 'wiinaabikadoon', 'fst_analyses': ['wiinaabikad+VII+Ind+Pos+Neu+0PlSubj']}, {'word_form': 'gidoonaaganan', 'fst_analyses': ['onaagan+NI+Pl+2SgPoss']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'gidaa-giziibiiginaanin', 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
Aapiji booziiwagizi name.,Sturgeon has very rich meat.,"[{'word_form': 'aapiji', 'fst_analyses': ['aapiji+ADVDeg']}, {'word_form': 'booziiwagizi', 'fst_analyses': []}, {'word_form': 'name', 'fst_analyses': ['name+NA+ProxSg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Mangaadigonam. Ganabaj gichi-name gaa-googa'ang.,There's a big ripple. I think it was a big sturgeon jumping out of the water.,"[{'word_form': 'mangaadigonam', 'fst_analyses': ['mangaadigonam+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'ganabaj', 'fst_analyses': ['ganabaj+ADVMan']}, {'word_form': 'gichi-name', 'fst_analyses': ['PNLex/gichi+name+NA+ProxSg', 'PNLex/chi+name+NA+ProxSg+2SgPoss']}, {'word_form': ""gaa-googa'ang"", 'fst_analyses': [""PVSub/gaa+googa'am+VAI+Cnj+Pos+Neu+3SgProxSubj"", ""PVTense/gii+googa'am+VAI+Pcp+Pos+Neu+3SgProxSubj+3SgProxHead"", ""PVTense/gii+googa'am+VAI+Pcp+Pos+Neu+3PlProxSubj+3PlProxHead""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Tommy madwe-mookobii dibikong.,Tommy was on a crying jag last night.,"[{'word_form': 'tommy', 'fst_analyses': []}, {'word_form': 'madwe-mookobii', 'fst_analyses': ['PVLex/madwe+mookobii+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'dibikong', 'fst_analyses': ['dibikong+ADVTmp']}, {'word_form': '.', 'fst_analyses': []}]",nj
Jiigashkiig agoodoon aki waa'-apambinaawasoyan.,Hang up the moss you are going to use for the cradle board by the muskeg.,"[{'word_form': 'jiigashkiig', 'fst_analyses': ['jiigashkiig+ADVLoc']}, {'word_form': 'agoodoon', 'fst_analyses': ['agoodoo+VAI+Imp+Sim+2SgSubj', 'agoodoon+VTI+Imp+Sim+2SgSubj+0PlObj', 'agoodoon+VTI+Imp+Sim+2SgSubj+0SgObj']}, {'word_form': 'aki', 'fst_analyses': ['aki+NI+Sg']}, {'word_form': ""waa'-apambinaawasoyan"", 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
Agwaawaa'ogowag mishiiwaatigoog.,The dried-up trees drift ashore.,"[{'word_form': ""agwaawaa'ogowag"", 'fst_analyses': []}, {'word_form': 'mishiiwaatigoog', 'fst_analyses': ['mishiiwaatig+NA+ProxPl']}, {'word_form': '.', 'fst_analyses': []}]",nj
Eyiidawagaam danwewidamoog gookooko'oog.,The owls are calling from both sides of the lake.,"[{'word_form': 'eyiidawagaam', 'fst_analyses': ['eyiidawagaam+ADVLoc']}, {'word_form': 'danwewidamoog', 'fst_analyses': ['danwewidam+VAI+Ind+Pos+Neu+3PlProxSubj']}, {'word_form': ""gookooko'oog"", 'fst_analyses': [""gookooko'oo+NA+ProxPl""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Awasisag danwewidam abinoojiinyens gaa-mawid.,The crying child is heard from the other room.,"[{'word_form': 'awasisag', 'fst_analyses': ['awasisag+ADVLoc']}, {'word_form': 'danwewidam', 'fst_analyses': ['danwewidam+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'abinoojiinyens', 'fst_analyses': ['abinoojiinyens+NA+ProxSg', 'abinoojiinh+NA+Dim+ProxSg']}, {'word_form': 'gaa-mawid', 'fst_analyses': ['PVSub/gaa+mawi+VAI+Cnj+Pos+Neu+3SgProxSubj', 'PVTense/gii+mawi+VAI+Pcp+Pos+Neu+3SgProxSubj+3SgProxHead']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gaa-dazhi-miigaading izhaa noozhis.,My grandson is gone to the war.,"[{'word_form': 'gaa-dazhi-miigaading', 'fst_analyses': ['PVSub/gaa+PVRel/dazhi+miigaadiwag+VAI+Cnj+Pos+Neu+XSubj+XObj']}, {'word_form': 'izhaa', 'fst_analyses': ['izhaa+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'noozhis', 'fst_analyses': ['oozhis+NAD+ProxSg+1SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gego babaamenimaaken animoshag gaa-miigaadiwaad. Giga-bitamigoog.,Don't bother the fighting dogs. They might accidentally bite you.,"[{'word_form': 'gego', 'fst_analyses': ['gego+ADVNeg']}, {'word_form': 'babaamenimaaken', 'fst_analyses': ['babaamenim+VTA+Imp+Prb+2SgSubj+3PlProxObj', 'babaamenim+VTA+Imp+Prb+2SgSubj+3SgProxObj']}, {'word_form': 'animoshag', 'fst_analyses': ['animosh+NA+ProxPl']}, {'word_form': 'gaa-miigaadiwaad', 'fst_analyses': ['PVSub/gaa+miigaadiwag+VAI+Cnj+Pos+Neu+3PlProxSubj+3PlProxObj']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'giga-bitamigoog', 'fst_analyses': ['PVTense/ga+bitam+VTA+Ind+Pos+Neu+3PlProxSubj+2SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Agaami-ziibi madwe-namadabi migizi.,You can see an eagle sitting across the river.,"[{'word_form': 'agaami-ziibi', 'fst_analyses': ['PNLex/agaami+ziibi+NI+Sg', 'agaami-ziibi+ADVLoc']}, {'word_form': 'madwe-namadabi', 'fst_analyses': ['PVLex/madwe+namadabi+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'migizi', 'fst_analyses': ['migizi+NA+ProxSg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Agaami-ziibi debinaagwad manoomin.,You can make out rice across the river.,"[{'word_form': 'agaami-ziibi', 'fst_analyses': ['PNLex/agaami+ziibi+NI+Sg', 'agaami-ziibi+ADVLoc']}, {'word_form': 'debinaagwad', 'fst_analyses': ['debinaagwad+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': 'manoomin', 'fst_analyses': ['manoomin+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aaniin epiitaasiged manoominikewi-giizis.,How far along is the rice-picking moon?,"[{'word_form': 'aaniin', 'fst_analyses': ['aaniin+PCInterj', 'aaniin+ADVInter']}, {'word_form': 'epiitaasiged', 'fst_analyses': ['apiitaasige+VAI+Pcp+Pos+Neu+3SgProxSubj+3SgProxHead']}, {'word_form': 'manoominikewi-giizis', 'fst_analyses': ['manoominikewi-giizis+NA+ProxSg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Mookomaa gaa-inaajimotawind.,She is crying from hearing something sad from someone.,"[{'word_form': 'mookomaa', 'fst_analyses': ['mookom+VTA+Ind+Pos+Neu+XSubj+3SgProxObj']}, {'word_form': 'gaa-inaajimotawind', 'fst_analyses': ['PVSub/gaa+inaajimotaw+VTA+Cnj+Pos+Neu+XSubj+3SgProxObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Anaamaabik nibaawag enigoonsag.,Ants sleep under rocks.,"[{'word_form': 'anaamaabik', 'fst_analyses': ['anaamaabik+ADVLoc']}, {'word_form': 'nibaawag', 'fst_analyses': ['nibaa+VAI+Ind+Pos+Neu+3PlProxSubj']}, {'word_form': 'enigoonsag', 'fst_analyses': ['enigoo+NA+Dim+ProxPl', 'enigoons+NA+ProxPl']}, {'word_form': '.', 'fst_analyses': []}]",nj
Maamawi anokiiwag. Geget aapiji mashkawiziiwag enigoonsag.,They all work together. Ants are certainly very strong.,"[{'word_form': 'maamawi', 'fst_analyses': ['maamawi+ADVMan']}, {'word_form': 'anokiiwag', 'fst_analyses': ['anokii+VAI+Ind+Pos+Neu+3PlProxSubj']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'geget', 'fst_analyses': ['geget+ADVMan']}, {'word_form': 'aapiji', 'fst_analyses': ['aapiji+ADVDeg']}, {'word_form': 'mashkawiziiwag', 'fst_analyses': ['mashkawizii+VAI+Ind+Pos+Neu+3PlProxSubj']}, {'word_form': 'enigoonsag', 'fst_analyses': ['enigoo+NA+Dim+ProxPl', 'enigoons+NA+ProxPl']}, {'word_form': '.', 'fst_analyses': []}]",nj
Minwanjige'idizo wanii'igewinini.,A trapper feeds himself well.,"[{'word_form': ""minwanjige'idizo"", 'fst_analyses': [""minwanjige'+VTA+Reflex/dizo+VAI+Ind+Pos+Neu+3SgProxSubj+3SgProxObj"", ""minwanjige'idizo+VAI+Ind+Pos+Neu+3SgProxSubj+3SgProxObj""]}, {'word_form': ""wanii'igewinini"", 'fst_analyses': [""wanii'igewinini+NA+ProxSg""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Giizhoopizh giniijaanis dakobinad dikinaaganing.,Wrap up your child warm when you tie him in the cradle board.,"[{'word_form': 'giizhoopizh', 'fst_analyses': ['giizhoopizh+VTA+Imp+Sim+2SgSubj+3SgProxObj', 'giizhoopizh+VTA+Imp+Sim+2SgSubj+3PlProxObj']}, {'word_form': 'giniijaanis', 'fst_analyses': ['niijaanis+NAD+ProxSg+2SgPoss']}, {'word_form': 'dakobinad', 'fst_analyses': ['dakobizh+VTA+Cnj+Pos+Neu+2SgSubj+3SgProxObj']}, {'word_form': 'dikinaaganing', 'fst_analyses': ['dikinaagan+NI+Loc']}, {'word_form': '.', 'fst_analyses': []}]",nj
Odiba'oonaan minik eshamaad ji-onzaamashkinesinid.,She gave her just enough to eat so she won't get sick from it.,"[{'word_form': ""odiba'oonaan"", 'fst_analyses': [""diba'oozh+VTA+Ind+Pos+Neu+3SgProxSubj+3SgObvObj"", ""diba'oozh+VTA+Ind+Pos+Neu+3SgProxSubj+3PlObvObj""]}, {'word_form': 'minik', 'fst_analyses': ['minik+ADVQnt']}, {'word_form': 'eshamaad', 'fst_analyses': []}, {'word_form': 'ji-onzaamashkinesinid', 'fst_analyses': ['PVTense/daa+onzaamashkine+VAI+Cnj+Neg+Neu+3PlObvSubj', 'PVTense/ga+onzaamashkine+VAI+Cnj+Neg+Neu+3PlObvSubj', 'PVTense/daa+onzaamashkine+VAI+Cnj+Neg+Neu+3SgObvSubj', 'PVTense/ga+onzaamashkine+VAI+Cnj+Neg+Neu+3SgObvSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Dazhwaangeni memengwaa wii-pazigwa'od.,A butterfly spreads its wings to take off.,"[{'word_form': 'dazhwaangeni', 'fst_analyses': ['dazhwaangeni+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'memengwaa', 'fst_analyses': ['memengwaa+NA+ProxSg']}, {'word_form': ""wii-pazigwa'od"", 'fst_analyses': [""PVTense/wii+bazigwa'o+VAI+Cnj+Pos+Neu+3SgProxSubj""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Wewiib aazhawa'odaa eshkwaa-dawaanimak.,Let's quickly paddle across since the wind has died down.,"[{'word_form': 'wewiib', 'fst_analyses': ['wewiib+ADVMan']}, {'word_form': ""aazhawa'odaa"", 'fst_analyses': [""aazhawa'o+VAI+Imp+Del+InclSubj"", ""aazhawa'o+VAI+Imp+Sim+InclSubj""]}, {'word_form': 'eshkwaa-dawaanimak', 'fst_analyses': ['PVLex/ishkwaa+dawaanimad+VII+Pcp+Pos+Neu+0SgSubj+0SgHead']}, {'word_form': '.', 'fst_analyses': []}]",nj
Biinji-waazh ogii'-ina'anaan. Owii-saagidaabaswaan.,He followed its trail into the den. He's going to smoke it out.,"[{'word_form': 'biinji-waazh', 'fst_analyses': ['PNLex/biinji+waazh+NI+Sg', 'biinji-waazh+ADVLoc', 'PVLex/biinji+waazhwi+VTA+Imp+Sim+2SgSubj+3SgProxObj', 'PVLex/biinji+waazhwi+VTA+Imp+Sim+2SgSubj+3PlProxObj']}, {'word_form': ""ogii'-ina'anaan"", 'fst_analyses': [""PVTense/gii'+ina'azh+VTA+Ind+Pos+Neu+3SgProxSubj+3SgObvObj"", ""PVTense/gii'+ina'azh+VTA+Ind+Pos+Neu+3SgProxSubj+3PlObvObj""]}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'owii-saagidaabaswaan', 'fst_analyses': ['PVTense/wii+zaagidaabaswi+VTA+Ind+Pos+Neu+3SgProxSubj+3SgObvObj', 'PVTense/wii+zaagidaabaswi+VTA+Ind+Pos+Neu+3SgProxSubj+3PlObvObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gaawiin wiikaa anooj igo gidayinaasii gichi-anishinaabe.,Never say bad things to an elder.,"[{'word_form': 'gaawiin', 'fst_analyses': ['gaawiin+ADVNeg']}, {'word_form': 'wiikaa', 'fst_analyses': ['wiikaa+ADVTmp']}, {'word_form': 'anooj', 'fst_analyses': ['anooj+ADVQnt']}, {'word_form': 'igo', 'fst_analyses': ['igo+PCEmph']}, {'word_form': 'gidayinaasii', 'fst_analyses': []}, {'word_form': 'gichi-anishinaabe', 'fst_analyses': ['PNLex/gichi+anishinaabe+NA+ProxSg', 'gichi-anishinaabe+NA+ProxSg', 'PNLex/chi+anishinaabe+NA+ProxSg+2SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Onji'idim anooj igo ji-doodawindwaa animoshag.,It is forbidden to mistreat dogs.,"[{'word_form': ""onji'idim"", 'fst_analyses': [""onji'+VTA+Recip/di+VAI+Ind+Pos+Neu+XSubj+XObj"", ""onji'idiwag+VAI+Ind+Pos+Neu+XSubj+XObj""]}, {'word_form': 'anooj', 'fst_analyses': ['anooj+ADVQnt']}, {'word_form': 'igo', 'fst_analyses': ['igo+PCEmph']}, {'word_form': 'ji-doodawindwaa', 'fst_analyses': ['PVTense/daa+doodaw+VTA+Cnj+Pos+Neu+XSubj+3PlProxObj', 'PVTense/ga+doodaw+VTA+Cnj+Pos+Neu+XSubj+3PlProxObj']}, {'word_form': 'animoshag', 'fst_analyses': ['animosh+NA+ProxPl']}, {'word_form': '.', 'fst_analyses': []}]",nj
Neyaab igo ninakwetaag gii-ganoonag.,He answered me back right away when I called him.,"[{'word_form': 'neyaab', 'fst_analyses': ['neyaab+ADVMan']}, {'word_form': 'igo', 'fst_analyses': ['igo+PCEmph']}, {'word_form': 'ninakwetaag', 'fst_analyses': ['nakwetaw+VTA+Ind+Pos+Neu+3SgProxSubj+1SgObj']}, {'word_form': 'gii-ganoonag', 'fst_analyses': ['PVTense/gii+ganoozh+VTA+Cnj+Pos+Neu+1SgSubj+3SgProxObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gabenaagosh ninooshkaachige.,I've been winnowing rice all evening.,"[{'word_form': 'gabenaagosh', 'fst_analyses': ['gabenaagosh+ADVTmp']}, {'word_form': 'ninooshkaachige', 'fst_analyses': ['nooshkaachige+VAI+Ind+Pos+Neu+1SgSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
O'omaa izhi-atoon.,Put it here!,"[{'word_form': ""o'omaa"", 'fst_analyses': [""o'omaa+ADVLoc""]}, {'word_form': 'izhi-atoon', 'fst_analyses': ['PVRel/izhi+atoon+VTI+Imp+Sim+2SgSubj+0PlObj', 'PVRel/izhi+atoon+VTI+Imp+Sim+2SgSubj+0SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aandi enakwazhiwed.,Where is she paddling to?,"[{'word_form': 'aandi', 'fst_analyses': ['aandi+ADVInter']}, {'word_form': 'enakwazhiwed', 'fst_analyses': ['inakwazhiwe+VAI+Pcp+Pos+Neu+3SgProxSubj+3SgProxHead']}, {'word_form': '.', 'fst_analyses': []}]",nj
Adaawewigamigong inakwazhiwe.,S/he is paddling to the store.,"[{'word_form': 'adaawewigamigong', 'fst_analyses': ['adaawewigamig+NI+Loc']}, {'word_form': 'inakwazhiwe', 'fst_analyses': ['inakwazhiwe+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Agaaming inakwazhiwen.,Paddle across the lake.,"[{'word_form': 'agaaming', 'fst_analyses': ['agaaming+ADVLoc']}, {'word_form': 'inakwazhiwen', 'fst_analyses': ['inakwazhiwe+VAI+Imp+Sim+2SgSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
